cell_idx,x,y,ground_truth,ground_truth_name,prediction,eval_mask
1847,31.0,1.0,0,Cartilage,4,True
1848,5.0,34.0,6,Skull,3,True
1849,19.0,45.0,4,Midbrain,0,True
1850,18.0,45.0,4,Midbrain,0,True
1851,40.0,43.0,4,Midbrain,3,True
1852,13.0,14.0,1,Forebrain,3,True
1853,4.0,5.0,0,Cartilage,4,True
1854,44.0,31.0,2,Hindbrain,5,True
1855,38.0,38.0,4,Midbrain,3,True
1856,16.0,11.0,1,Forebrain,3,True
1857,13.0,15.0,1,Forebrain,3,True
1858,20.0,4.0,0,Cartilage,4,True
1859,24.0,45.0,4,Midbrain,0,True
1860,37.0,40.0,4,Midbrain,3,True
1861,15.0,15.0,1,Forebrain,3,True
1862,1.0,19.0,6,Skull,0,True
1863,31.0,49.0,4,Midbrain,3,True
1864,15.0,16.0,1,Forebrain,3,True
1865,6.0,2.0,0,Cartilage,4,True
1866,23.0,49.0,4,Midbrain,0,True
1867,16.0,15.0,1,Forebrain,3,True
1868,38.0,39.0,4,Midbrain,3,True
1869,13.0,32.0,1,Forebrain,5,True
1870,30.0,1.0,0,Cartilage,4,True
1871,16.0,10.0,1,Forebrain,3,True
1872,18.0,4.0,0,Cartilage,4,True
1873,23.0,48.0,4,Midbrain,0,True
1874,26.0,48.0,4,Midbrain,3,True
1875,18.0,20.0,1,Forebrain,5,True
1876,15.0,13.0,1,Forebrain,3,True
1877,15.0,40.0,3,Mesenchyme,3,True
1878,15.0,38.0,3,Mesenchyme,3,True
1879,19.0,14.0,1,Forebrain,3,True
1880,13.0,4.0,0,Cartilage,4,True
1881,26.0,3.0,0,Cartilage,4,True
1882,5.0,2.0,0,Cartilage,4,True
1883,42.0,38.0,4,Midbrain,3,True
1884,37.0,39.0,4,Midbrain,3,True
1885,13.0,3.0,0,Cartilage,4,True
1886,21.0,50.0,6,Skull,0,True
1887,7.0,37.0,6,Skull,3,True
1888,43.0,35.0,4,Midbrain,3,True
1889,15.0,10.0,1,Forebrain,3,True
1890,15.0,12.0,1,Forebrain,3,True
1891,18.0,14.0,1,Forebrain,3,True
1892,3.0,7.0,0,Cartilage,0,True
1893,1.0,25.0,6,Skull,0,True
1894,5.0,4.0,0,Cartilage,4,True
1895,3.0,6.0,0,Cartilage,0,True
1896,22.0,45.0,4,Midbrain,0,True
1897,2.0,9.0,0,Cartilage,0,True
1898,15.0,45.0,6,Skull,0,True
1899,18.0,3.0,0,Cartilage,4,True
1900,3.0,5.0,0,Cartilage,4,True
1901,4.0,3.0,0,Cartilage,4,True
1902,5.0,3.0,0,Cartilage,4,True
1903,26.0,2.0,0,Cartilage,4,True
1904,20.0,45.0,4,Midbrain,0,True
1905,19.0,3.0,0,Cartilage,4,True
1906,15.0,11.0,1,Forebrain,3,True
1907,7.0,1.0,0,Cartilage,4,True
1908,45.0,35.0,4,Midbrain,3,True
1909,43.0,47.0,4,Midbrain,3,True
1910,22.0,1.0,0,Cartilage,4,True
1911,15.0,4.0,0,Cartilage,4,True
1912,1.0,11.0,0,Cartilage,0,True
1913,2.0,7.0,0,Cartilage,0,True
1914,2.0,28.0,6,Skull,0,True
1915,41.0,47.0,4,Midbrain,3,True
1916,3.0,8.0,0,Cartilage,0,True
1917,1.0,26.0,6,Skull,0,True
1918,21.0,47.0,4,Midbrain,0,True
1919,19.0,1.0,0,Cartilage,4,True
1920,28.0,1.0,0,Cartilage,4,True
1921,22.0,48.0,4,Midbrain,0,True
1922,33.0,49.0,4,Midbrain,3,True
1923,18.0,48.0,6,Skull,0,True
1924,44.0,36.0,4,Midbrain,3,True
1925,44.0,34.0,4,Midbrain,3,True
1926,42.0,49.0,4,Midbrain,3,True
1927,22.0,46.0,4,Midbrain,0,True
1928,2.0,8.0,0,Cartilage,0,True
1929,24.0,1.0,0,Cartilage,4,True
1930,14.0,43.0,6,Skull,0,True
1931,44.0,35.0,4,Midbrain,3,True
1932,15.0,3.0,0,Cartilage,4,True
1933,12.0,1.0,0,Cartilage,4,True
1934,26.0,1.0,0,Cartilage,4,True
1935,8.0,1.0,0,Cartilage,4,True
1936,34.0,1.0,5,Muscle,4,True
1937,13.0,44.0,6,Skull,0,True
1938,21.0,1.0,0,Cartilage,4,True
1939,24.0,49.0,4,Midbrain,0,True
1940,20.0,50.0,6,Skull,0,True
1941,16.0,1.0,0,Cartilage,4,True
1942,19.0,49.0,6,Skull,0,True
1943,13.0,1.0,0,Cartilage,4,True
1944,23.0,45.0,4,Midbrain,0,True
1945,27.0,1.0,0,Cartilage,4,True
1946,6.0,1.0,0,Cartilage,4,True
1947,5.0,1.0,0,Cartilage,4,True
1948,44.0,45.0,4,Midbrain,3,True
